source_type,previous_naver_status,restaurant_id,reference_name,query,query_stage,initial_status,naver_fallback_used,naver_fallback_result,fallback_recovered,final_status,original_candidate_count,filtered_candidate_count,matcher_source,qwen_ranking,selected_candidate_index,selected_candidate_name,qwen_used,qwen_confidence,candidate_url,place_id,place_id_source,resolved_rank,detail_validation,detail_name,detail_address,detail_category,name_evidence,address_evidence,reason,risk_flags,elapsed_ms,detail_validation_attempts
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5312,보전식당,학동역 보전식당,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,2,2,QWEN,"0,1",0,양양집 신논현점,True,LOW,https://pcmap.place.naver.com/restaurant/2015569256/home,2015569256,DOM_DATA_NLOG,,FAIL,양양집 신논현점,"양양집 신논현점은 서울 서초구 사평대로56길 8 1층에 위치한 신논현맛집입니다. 신논현역(9호선/신분당선) 9번 출구에서 도보 2~3분 거리로, 출구에서 직진 후 GS칼텍스 주유소 골목으로 들어오시면 ...",,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2439,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5313,자미당 논현점,강남구 자미당 논현점,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5690,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5316,현대순대국,논현역 현대순대국,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,2,2,QWEN,"0,1",0,"현대순대국2호점순대,순댓국",True,HIGH,https://pcmap.place.naver.com/restaurant/1059748045/home,1059748045,DOM_DATA_NLOG,,FAIL,"현대순대국2호점순대,순댓국",서울 강남구 강남대로128길 6 지하1층,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2894,2
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5328,어리숙회,신논현역 어리숙회,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,어리숙회,False,,https://pcmap.place.naver.com/restaurant/38484211/home,38484211,DOM_DATA_NLOG,,FAIL,어리숙회,서울 강남구 강남대로122길 15 상당빌딩 302호(주차불가),일식당,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1039,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5338,셀렉커피랩 강남논현점,논현역 셀렉커피랩 강남논현점,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"셀렉커피랩 강남논현점카페,디저트",False,,#,1357987742,DOM_DATA_NLOG,1,PASS,"셀렉커피랩 강남논현점카페,디저트",서울 강남구 강남대로122길 39-9 지상1층,,CONTAINED,PARTIAL,,,836,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5347,이아컵케익,강남구 이아컵케익,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5701,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5354,우삼식당,강남구 우삼식당,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5539,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5359,명동칼국수샤브샤브 학동점,학동역 명동칼국수샤브샤브 학동점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"명동칼국수샤브샤브 학동점칼국수,만두",False,,#,38229656,DOM_DATA_NLOG,1,PASS,"명동칼국수샤브샤브 학동점칼국수,만두",서울 강남구 논현로132길 8,,CONTAINED,PARTIAL,,,1962,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5361,정육공방,학동역 정육공방,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,정육공방소고기구이,False,,#,1240960957,DOM_DATA_NLOG,1,PASS,정육공방소고기구이,서울 강남구 도산대로30길 24,,CONTAINED,PARTIAL,,,1674,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5365,스텔라떡볶이 강남논현점,신논현역 스텔라떡볶이 강남논현점,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,스텔라떡볶이 서울강남논현점,False,,https://pcmap.place.naver.com/restaurant/1107688766/home,1107688766,DOM_DATA_NLOG,,FAIL,스텔라떡볶이 서울강남논현점,서울 강남구 강남대로120길 18 1층 102호,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,970,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5371,주)입속행복,강남구 주)입속행복,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5393,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5382,은주네분식,논현역 은주네분식,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,은주네분식,False,,#,1174341971,DOM_DATA_NLOG,1,PASS,은주네분식,서울 강남구 학동로4길 32,은주네분식,EXACT,PARTIAL,,,1789,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5406,영동원삼겹살,논현역 영동원삼겹살,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,영동원삼겹살돼지고기구이,False,,#,18509106,DOM_DATA_NLOG,1,PASS,영동원삼겹살돼지고기구이,서울 강남구 강남대로 520 영동빌딩,,CONTAINED,PARTIAL,,,1553,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5414,늘봄식품,강남구청역 늘봄식품,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,2,2,QWEN,"0,1",0,"늘봄식품슈퍼,마트",True,LOW,#,1396257520,DOM_DATA_NLOG,1,PASS,"늘봄식품슈퍼,마트",서울 강남구 언주로150길 24,,CONTAINED,PARTIAL,,,2347,1
KOMSCO_DIRECT_NAVER_FALLBACK,AMBIGUOUS,5420,허당맛선생,학동역 허당맛선생,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,허당맛선생,False,,https://pcmap.place.naver.com/restaurant/1020703144/home,1020703144,DOM_DATA_NLOG,,FAIL,허당맛선생,서울 강남구 언주로129길 20 한국관세사회관 1층상가,한식,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,861,1
KOMSCO_DIRECT_NAVER_FALLBACK,AMBIGUOUS,5448,동현김밥,강남구청역 동현김밥,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,3,3,QWEN,"0,1,2",0,GS25 논현동현점편의점,True,LOW,https://pcmap.place.naver.com/restaurant/18511094/home,18511094,DOM_DATA_NLOG,,FAIL,GS25 논현동현점편의점,7수인분당강남구청역 3-1번 출구에서 621m,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3358,3
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5462,무교동낙지,논현역 무교동낙지,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,무교동유정낙지 압구정점낙지요리,False,,https://pcmap.place.naver.com/restaurant/20809166/home,20809166,DOM_DATA_NLOG,,FAIL,무교동유정낙지 압구정점낙지요리,서울 강남구 논현로163길 10 베드로빌딩 1층,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,926,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5466,이층집닭도리탕 강남논현점,논현역 이층집닭도리탕 강남논현점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,이층집닭도리탕 강남논현점,False,,#,1270115043,DOM_DATA_NLOG,1,PASS,이층집닭도리탕 강남논현점,서울 강남구 강남대로124길 10 2층,,EXACT,PARTIAL,,,1835,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5467,행복밥상,논현역 행복밥상,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,2,2,QWEN,"0,1",0,행복밥상,True,HIGH,#,1628628131,DOM_DATA_NLOG,1,PASS,행복밥상,서울 강남구 학동로2길 28,,EXACT,PARTIAL,,,4483,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5484,제이스쿠킹팸(JAY'S COOKING FAM),강남구 제이스쿠킹팸(JAY'S COOKING FAM),gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5620,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5500,주식회사 크리에이티브크리에이터,강남구 주식회사 크리에이티브크리에이터,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5494,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5503,키친몬,강남구 키친몬,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5528,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5508,그린레시피,신논현역 그린레시피,station,AMBIGUOUS,True,NO_RESULT,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,그린레시피,False,,https://pcmap.place.naver.com/restaurant/1666479590/home,1666479590,DOM_DATA_NLOG,,FAIL,그린레시피,서울 강남구 강남대로120길 31 1층 그린레시피,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1320,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5512,찌개마을 시골촌,학동역 찌개마을 시골촌,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,찌개마을시골촌닭볶음탕,False,,#,1451543155,DOM_DATA_NLOG,1,PASS,찌개마을시골촌닭볶음탕,서울 강남구 학동로34길 17 지상1층,,CONTAINED,PARTIAL,,,884,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5513,모우리,논현역 모우리,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,모우리 한우,False,,https://pcmap.place.naver.com/restaurant/269479759/home,269479759,DOM_DATA_NLOG,,FAIL,모우리 한우,"[주소] 서울 강남구 학동로2길 20, 2층 모우리한우 [지하철/도보] 7호선, 신분당선 논현역 3번 출구 1. 강남자생한방병원 골목으로 50m 직진 2. NH농협은행에서 왼쪽으로 30m 이동 3. 왼편 건물 2층으...",,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,889,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5515,송가네,언주역 송가네,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,2,2,QWEN,"0,1",0,송가네한식,True,LOW,#,196686446,DOM_DATA_NLOG,1,PASS,송가네한식,서울 강남구 봉은사로25길 12,,CONTAINED,PARTIAL,,,4289,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5522,67소호,학동역 67소호,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,내외소호오피스임대업,False,,https://pcmap.place.naver.com/restaurant/33252122/home,33252122,DOM_DATA_NLOG,,FAIL,내외소호오피스임대업,서울 강남구 강남대로128길 67,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1080,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5524,고기가득덮밥 강남구청역점,강남구청역 고기가득덮밥 강남구청역점,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,고기가득덮밥 강남구청역점,False,,#,2033746271,DOM_DATA_NLOG,1,PASS,고기가득덮밥 강남구청역점,서울 강남구 선릉로129길 5 1층 102호,,EXACT,PARTIAL,,,868,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5530,피자스쿨 강남논현점,신논현역 피자스쿨 강남논현점,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,피자스쿨 논현점피자,False,,https://pcmap.place.naver.com/restaurant/34489494/home,34489494,DOM_DATA_NLOG,,FAIL,피자스쿨 논현점피자,서울 강남구 강남대로122길 41,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1151,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5540,파파존스 논현점,강남구청역 파파존스 논현점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,파파존스 논현점,False,,https://pcmap.place.naver.com/restaurant/1806255012/home,1806255012,DOM_DATA_NLOG,,FAIL,파파존스 논현점,7수인분당강남구청역 2번 출구에서 165m,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1856,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5544,느엘스 플라워케이크,신사역 느엘스 플라워케이크,naver_local_fallback,NOT_FOUND,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,1,1,SINGLE_CANDIDATE,0,0,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,PLACE_ID_NOT_IN_CANDIDATE_DOM,PLACE_ID_NOT_IN_CANDIDATE_DOM,6120,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5547,22FEB,선정릉역 22FEB,station,AMBIGUOUS,True,NO_RESULT,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,"22FEB스파게티,파스타전문",False,,https://pcmap.place.naver.com/restaurant/33868790/home,33868790,DOM_DATA_NLOG,,FAIL,"22FEB스파게티,파스타전문",강남구청역 2번출구 500m 선정릉역 1번출구 500m,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1013,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5562,본죽&비빔밥 논현점,논현역 본죽&비빔밥 논현점,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,본죽&비빔밥cafe 논현점,False,,https://pcmap.place.naver.com/restaurant/1140039464/home,1140039464,DOM_DATA_NLOG,,FAIL,본죽&비빔밥cafe 논현점,서울 강남구 학동로4길 15 동화히스토리상가 1층 106호,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,963,1
KOMSCO_DIRECT_NAVER_FALLBACK,AMBIGUOUS,5564,삼미,논현역 삼미,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,7,5,QWEN,"2,0,1",2,영동삼미숯불갈비돼지고기구이,True,LOW,https://pcmap.place.naver.com/restaurant/20601213/home,20601213,DOM_DATA_NLOG,,FAIL,영동삼미숯불갈비돼지고기구이,서울 강남구 학동로2길 30,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3129,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5567,벨라꼬모,강남구청역 벨라꼬모,station,AMBIGUOUS,True,NO_RESULT,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,벨라꼬모,False,,https://pcmap.place.naver.com/restaurant/1393206844/home,1393206844,DOM_DATA_NLOG,,FAIL,벨라꼬모,강남구청역 3번출구 나오셔서 우회전 후 CU편의점에서 좌회전후 직진 내리막길 80미터 우측 (역에서 도보 4분) 02) 6402-1614,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1001,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5570,엘에이양분식,언주역 엘에이양분식,naver_local_fallback,NOT_FOUND,True,ENRICHED:NOT_FOUND,False,NOT_FOUND,1,1,SINGLE_CANDIDATE,0,0,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,PLACE_ID_NOT_IN_CANDIDATE_DOM,PLACE_ID_NOT_IN_CANDIDATE_DOM,5950,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5571,피자나라치킨공주 강남논현점,신논현역 피자나라치킨공주 강남논현점,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,피나치공 강남논현점피자,False,,https://pcmap.place.naver.com/restaurant/1654962002/home,1654962002,DOM_DATA_NLOG,,FAIL,피나치공 강남논현점피자,서울 강남구 강남대로120길 62,,DIFFERENT,PARTIAL,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,854,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5579,포인비에트 강남구청역본점,강남구청역 포인비에트 강남구청역본점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,포인비에트 강남구청역본점,False,,https://pcmap.place.naver.com/restaurant/1936871865/home,1936871865,DOM_DATA_NLOG,,FAIL,포인비에트 강남구청역본점,"1. 7호선(분당선) 강남구청역 2번출구 150m 2. 맥도날드, 스타벅스 먹자골목 안쪽 100미터 3. 짬뽕지존 맞은편 2층 4. 주차: 1층 발렛 이용가능",,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1813,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5587,우수생,강남구 우수생,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5443,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5591,디히랑,학동역 디히랑,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,디히랑,False,,#,981579658,DOM_DATA_NLOG,1,PASS,디히랑,서울 강남구 언주로121길 4-3 1층,한식,EXACT,PARTIAL,,,824,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5592,언주혼,강남구 언주혼,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5417,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5600,이모왕곱창,논현동 이모왕곱창,dong,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,"이모네왕곱창곱창,막창,양",False,,https://pcmap.place.naver.com/restaurant/1119063846/home,1119063846,DOM_DATA_NLOG,,FAIL,"이모네왕곱창곱창,막창,양",서울 강남구 강남대로122길 6 1층 이모네왕곱창,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3619,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5606,한양김밥국수,논현역 한양김밥국수,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,한양김밥국수한식,False,,#,1104317160,DOM_DATA_NLOG,1,PASS,한양김밥국수한식,"서울 강남구 학동로4길 28 지상1층 101호,102호",한식,CONTAINED,PARTIAL,,,991,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5613,미야기,학동역 미야기,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,2,2,QWEN,"0,1",0,미야기일식당,True,LOW,https://pcmap.place.naver.com/restaurant/13483217/home,13483217,DOM_DATA_NLOG,,FAIL,미야기일식당,서울 강남구 학동로34길 25 1층,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2703,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5616,801,논현역 801,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,9,5,QWEN,"0,1,2",0,KB국민은행 학동사거리은행,True,LOW,https://pcmap.place.naver.com/restaurant/11719873/home,11719873,DOM_DATA_NLOG,,FAIL,KB국민은행 학동사거리은행,서울 강남구 선릉로 801 배강빌딩 1층,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3120,2
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5619,(주)포레스트에프앤비 강남1호지점,강남구 (주)포레스트에프앤비 강남1호지점,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5545,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5620,영동소금구이논현본점,논현역 영동소금구이논현본점,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"영동소금구이 논현본점육류,고기요리",False,,#,32613811,DOM_DATA_NLOG,1,PASS,"영동소금구이 논현본점육류,고기요리",서울 강남구 강남대로124길 10 1층 영동소금구이,,CONTAINED,PARTIAL,,,777,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5622,레몬그라스타이 강남구청점,강남구청역 레몬그라스타이 강남구청점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,레몬그라스타이 강남구청점,False,,https://pcmap.place.naver.com/restaurant/1204470192/home,1204470192,DOM_DATA_NLOG,,FAIL,레몬그라스타이 강남구청점,"* 강남구청역 2번 출구에서 도보 1분 거리에 위치해 있습니다. * 출구를 나와 직진하면 보이는 강남파라곤 건물의 지층(로비층, 도로와 연결되어 있는 층)에 위치해 있습니다. - SB111호 * 강남파라곤은 지...",,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1979,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5623,경몽루,강남구청역 경몽루,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,경몽루 논현점,False,,#,1152825818,DOM_DATA_NLOG,1,PASS,경몽루 논현점,서울 강남구 언주로148길 14 가동 1층 102호,,CONTAINED,PARTIAL,,,1096,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5624,엄마손한식뷔페,논현역 엄마손한식뷔페,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,엄마손한식뷔페한식뷔페,False,,#,1940448413,DOM_DATA_NLOG,1,PASS,엄마손한식뷔페한식뷔페,서울 강남구 학동로4길 38,,CONTAINED,PARTIAL,,,1522,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5628,언니네집밥 1호점,선정릉역 언니네집밥 1호점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"언니네집밥 1호점백반,가정식",False,,#,1272446515,DOM_DATA_NLOG,1,PASS,"언니네집밥 1호점백반,가정식",서울 강남구 선릉로111길 10 1층,,CONTAINED,PARTIAL,,,1849,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,5632,브롱스 논현점,신논현역 브롱스 논현점,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,2,2,QWEN,"0,1",0,브롱스 강남역삼점,True,LOW,https://pcmap.place.naver.com/restaurant/1839866369/home,1839866369,DOM_DATA_NLOG,,FAIL,브롱스 강남역삼점,브롱스 강남역삼점은 강남역 3번출구와 4번출구에서 도보 5분거리에 위치해있습니다 네비이용시 옛주소: 역삼동 826-30 도로명: 서울 강남구 테헤란로4길 34 지하1층 101호 역삼동술집!! '브롱스 강남...,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3366,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,5638,신사뻘낙지 신사역점,신사역 신사뻘낙지 신사역점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,신사뻘낙지 신사역점,False,,#,11856684,DOM_DATA_NLOG,1,PASS,신사뻘낙지 신사역점,서울 강남구 도산대로8길 7 1층 신사뻘낙지,,EXACT,PARTIAL,,,1787,1
